,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
958,0.6354210000000002,0.6380440000000004,0.6371483333333338,0.6379800000000004,0.0012216885400498324,0,8,62521344,all_reduce,8,8
959,0.6373720000000013,0.645085,0.6405726666666672,0.6392610000000004,0.0032825746331529475,0,8,62652416,all_reduce,8,8
960,0.630237,0.6351960000000004,0.6322743333333336,0.6313900000000003,0.002118876169629266,0,8,62783488,all_reduce,8,8
961,0.6324429999999993,0.6364449999999997,0.6343853333333329,0.6342679999999996,0.001635914898628921,0,8,62914560,all_reduce,8,8
962,0.6389400000000005,0.6411169999999997,0.6403063333333338,0.640862000000001,0.0009717360181081376,0,8,63045632,all_reduce,8,8
963,0.6387799999999998,0.6436770000000006,0.6411163333333337,0.6408920000000008,0.0020054752276929613,0,8,63176704,all_reduce,8,8
964,0.6375320000000002,0.6464619999999995,0.6408499999999998,0.6385559999999996,0.003990242432066644,0,8,63307776,all_reduce,8,8
965,0.6388429999999998,0.6463649999999997,0.6414573333333332,0.6391640000000002,0.0034727178917318855,0,8,63438848,all_reduce,8,8
966,0.6375640000000004,0.6409889999999996,0.6390156666666668,0.6384940000000006,0.0014460885941812633,0,8,63569920,all_reduce,8,8
967,0.640859,0.6440599999999995,0.6421293333333331,0.6414690000000001,0.0013877152285519344,0,8,63700992,all_reduce,8,8
968,0.6396440000000002,0.6463950000000005,0.6438040000000002,0.6453729999999996,0.0029710066756348024,0,8,63832064,all_reduce,8,8
969,0.6442520000000004,0.6530530000000008,0.6490093333333337,0.6497229999999999,0.0036282585660648648,0,8,63963136,all_reduce,8,8
970,0.6503320000000004,0.6520290000000004,0.6512286666666668,0.6513249999999998,0.0006961380769805799,0,8,64094208,all_reduce,8,8
971,0.648186999999999,0.6492759999999999,0.6486893333333329,0.6486049999999995,0.0004485638812430986,0,8,64225280,all_reduce,8,8
972,0.6398999999999997,0.6449540000000001,0.6428643333333334,0.6437390000000005,0.0021539901475068667,0,8,64356352,all_reduce,8,8
973,0.6446039999999994,0.6487630000000009,0.6465873333333336,0.6463950000000005,0.0017033426614231823,0,8,64487424,all_reduce,8,8
974,0.6493069999999999,0.6572439999999997,0.6525609999999997,0.6511319999999996,0.0033941639127576732,0,8,64618496,all_reduce,8,8
975,0.6494679999999998,0.6547469999999994,0.6518253333333331,0.6512610000000004,0.002191774674144493,0,8,64749568,all_reduce,8,8
976,0.6494990000000016,0.6522829999999995,0.6512270000000004,0.6518990000000003,0.00123189609951406,0,8,64880640,all_reduce,8,8
977,0.6455309999999995,0.6517060000000001,0.6480593333333331,0.6469409999999998,0.002642052022366357,0,8,65011712,all_reduce,8,8
978,0.6439290000000001,0.6490519999999997,0.6470346666666665,0.6481230000000001,0.0022285472597386056,0,8,65142784,all_reduce,8,8
979,0.6478369999999996,0.6533410000000004,0.6508866666666666,0.651482,0.0022860913270377264,0,8,65273856,all_reduce,8,8
980,0.6529890000000005,0.6572129999999997,0.6547600000000001,0.6540779999999999,0.001790602691832833,0,8,65404928,all_reduce,8,8
981,0.6507780000000003,0.655612000000001,0.6525180000000003,0.6511639999999997,0.0021934563288719825,0,8,65536000,all_reduce,8,8
982,0.6516750000000002,0.6576279999999998,0.6553553333333333,0.656763,0.002626238924562647,0,8,65667072,all_reduce,8,8
